USD/ZAR,,,,,単純移動平均,,
日付,始値,高値,安値,終値,期間A[5],期間C[25],
2020/10/16 00:00,16.6785,16.6891,16.6560,16.6600,16.6430,16.5281,
2020/10/15 20:00,16.6945,16.7125,16.6436,16.6776,16.6134,16.5197,
2020/10/15 16:00,16.6191,16.7147,16.5827,16.6947,16.5838,16.5095,
2020/10/15 12:00,16.5654,16.6320,16.5412,16.6180,16.5423,16.5009,
2020/10/15 08:00,16.5145,16.5711,16.5115,16.5649,16.5267,16.4974,
2020/10/15 04:00,16.5309,16.5394,16.4811,16.5118,16.5140,16.4958,
2020/10/15 00:00,16.4879,16.5536,16.4677,16.5298,16.5015,16.4976,
2020/10/14 20:00,16.5376,16.5476,16.4511,16.4868,16.4873,16.5001,
2020/10/14 16:00,16.5008,16.5791,16.4799,16.5400,16.4871,16.5040,
2020/10/14 12:00,16.4481,16.5203,16.4457,16.5015,16.4818,16.5060,
2020/10/14 08:00,16.4614,16.4677,16.4362,16.4496,16.4744,16.5082,
2020/10/14 04:00,16.4846,16.4864,16.4481,16.4587,16.4935,16.5155,
2020/10/14 00:00,16.5150,16.5471,16.4392,16.4857,16.5147,16.5218,
2020/10/13 20:00,16.4621,16.5560,16.4282,16.5135,16.5177,16.5276,
2020/10/13 16:00,16.5440,16.5696,16.4557,16.4644,16.5181,16.5331,
2020/10/13 12:00,16.5641,16.5680,16.5050,16.5454,16.5191,16.5410,
2020/10/13 08:00,16.4990,16.5769,16.4959,16.5644,16.5166,16.5441,
2020/10/13 04:00,16.5155,16.5155,16.4760,16.5009,16.5010,16.5479,
2020/10/13 00:00,16.4691,16.5178,16.4601,16.5155,16.4980,16.5563,
2020/10/12 20:00,16.5328,16.5533,16.4685,16.4692,16.4924,16.5629,
2020/10/12 16:00,16.4871,16.5751,16.4566,16.5328,16.4901,16.5641,
2020/10/12 12:00,16.4857,16.5014,16.4434,16.4868,16.4733,16.5655,
2020/10/12 08:00,16.4853,16.5124,16.4772,16.4857,16.4607,16.5697,
2020/10/12 04:00,16.4750,16.5026,16.4738,16.4873,16.4594,16.5713,
2020/10/10 04:00,16.4474,16.4698,16.4283,16.4580,16.4679,16.5731,
2020/10/10 00:00,16.4237,16.4748,16.3991,16.4486,16.4813,16.5784,
2020/10/09 20:00,16.4803,16.4867,16.4034,16.4241,16.5031,16.5790,
2020/10/09 16:00,16.5291,16.5291,16.4478,16.4791,16.5365,16.5790,
2020/10/09 12:00,16.5265,16.5568,16.5008,16.5299,16.5576,16.5774,
2020/10/09 08:00,16.5605,16.5783,16.5225,16.5248,16.5695,16.5729,
2020/10/09 04:00,16.5931,16.6023,16.5553,16.5578,16.5759,16.5705,
2020/10/09 00:00,16.5846,16.6283,16.5481,16.5909,16.5907,16.5694,
2020/10/08 20:00,16.5902,16.6723,16.5570,16.5846,16.5959,16.5665,
2020/10/08 16:00,16.5573,16.6537,16.5513,16.5896,16.6053,16.5613,
2020/10/08 12:00,16.6297,16.6356,16.5521,16.5567,16.6173,16.5624,
2020/10/08 08:00,16.6168,16.6702,16.6157,16.6319,16.6386,16.5681,
2020/10/08 04:00,16.6334,16.6392,16.6112,16.6168,16.6366,16.5681,
2020/10/08 00:00,16.6502,16.7089,16.6119,16.6314,16.6452,16.5668,
2020/10/07 20:00,16.6619,16.6798,16.5798,16.6497,16.6612,16.5654,
2020/10/07 16:00,16.6238,16.7083,16.5354,16.6631,16.6674,16.5653,
2020/10/07 12:00,16.6602,16.6717,16.6078,16.6218,16.6347,16.5639,
2020/10/07 08:00,16.7148,16.7258,16.6510,16.6602,16.6237,16.5620,
2020/10/07 04:00,16.6819,16.7346,16.6433,16.7112,16.6100,16.5632,
2020/10/07 00:00,16.4991,16.7041,16.4984,16.6809,16.5731,16.5619,
2020/10/06 20:00,16.5680,16.5879,16.4566,16.4992,16.5432,16.5626,
2020/10/06 16:00,16.5925,16.6813,16.5425,16.5670,16.5613,16.5702,
2020/10/06 12:00,16.5282,16.6111,16.5107,16.5918,16.5408,16.5811,
2020/10/06 08:00,16.5242,16.5516,16.5140,16.5268,16.5075,16.5961,
2020/10/06 04:00,16.5909,16.5935,16.5225,16.5310,16.4899,16.6119,
2020/10/06 00:00,16.4648,16.6089,16.4617,16.5900,16.4670,16.6275,
2020/10/05 20:00,16.4266,16.5321,16.3854,16.4643,16.4422,16.6402,
2020/10/05 16:00,16.4401,16.4639,16.3575,16.4255,16.4552,16.6603,
2020/10/05 12:00,16.4146,16.4838,16.4124,16.4388,16.4739,16.6848,
2020/10/05 08:00,16.4705,16.4789,16.4027,16.4163,16.4771,16.7103,
2020/10/05 04:00,16.5187,16.5227,16.4446,16.4661,16.5171,16.7343,
2020/10/03 04:00,16.5216,16.5364,16.5165,16.5294,16.5638,16.7575,
2020/10/03 00:00,16.4554,16.5374,16.4335,16.5189,16.5842,16.7788,
2020/10/02 20:00,16.6155,16.6387,16.4454,16.4549,16.5972,16.8038,
2020/10/02 16:00,16.7009,16.7582,16.5956,16.6160,16.6256,16.8282,
2020/10/02 12:00,16.6306,16.7934,16.6032,16.7000,16.6318,16.8456,
2020/10/02 08:00,16.5813,16.6377,16.5747,16.6312,16.6172,16.8606,
2020/10/02 04:00,16.5987,16.6027,16.5802,16.5839,16.6061,16.8795,
2020/10/02 00:00,16.6462,16.6894,16.5874,16.5968,16.6275,16.9014,
2020/10/01 20:00,16.6272,16.7192,16.5653,16.6471,16.6439,16.9231,
2020/10/01 16:00,16.5735,16.6613,16.5517,16.6272,16.6539,16.9435,
2020/10/01 12:00,16.6910,16.6989,16.5481,16.5755,16.6663,16.9639,
2020/10/01 08:00,16.6822,16.7476,16.6787,16.6910,16.7192,16.9758,
2020/10/01 04:00,16.6981,16.7632,16.6787,16.6787,16.7743,16.9849,
2020/10/01 00:00,16.6902,16.7552,16.6361,16.6972,16.8230,16.9943,
2020/09/30 20:00,16.8389,16.8693,16.6548,16.6893,16.8677,17.0034,
2020/09/30 16:00,16.9660,16.9901,16.7858,16.8399,16.9113,17.0172,
2020/09/30 12:00,16.9327,17.0225,16.9327,16.9666,16.9367,17.0221,
2020/09/30 08:00,16.9196,16.9323,16.9025,16.9222,16.9511,17.0300,
2020/09/30 04:00,16.9079,16.9498,16.8985,16.9205,16.9817,17.0381,
2020/09/30 00:00,16.9653,16.9790,16.8752,16.9074,17.0012,17.0457,
2020/09/29 20:00,17.0375,17.0384,16.9104,16.9669,17.0289,17.0530,
2020/09/29 16:00,17.0772,17.2035,17.0383,17.0385,17.0479,17.0560,
2020/09/29 12:00,17.0210,17.1228,17.0076,17.0753,17.0691,17.0513,
2020/09/29 08:00,17.0455,17.0493,16.9849,17.0181,17.0669,17.0415,
2020/09/29 04:00,17.0628,17.0763,17.0212,17.0455,17.0735,17.0336,
2020/09/29 00:00,17.1457,17.2024,17.0431,17.0623,17.0793,17.0233,
2020/09/28 20:00,17.0651,17.1625,16.9883,17.1442,17.0873,17.0127,
2020/09/28 16:00,17.0472,17.2135,17.0413,17.0646,17.0847,16.9962,
2020/09/28 12:00,17.0737,17.0820,16.9755,17.0509,17.1000,16.9779,
2020/09/28 08:00,17.1020,17.1235,17.0747,17.0747,17.1212,16.9699,
2020/09/28 04:00,17.0867,17.1182,17.0759,17.1020,17.1336,16.9590,
2020/09/26 04:00,17.1397,17.1611,17.1027,17.1315,17.0879,16.9462,
2020/09/26 00:00,17.1563,17.2038,17.0981,17.1409,17.0452,16.9337,
2020/09/25 20:00,17.1368,17.2603,17.0486,17.1569,16.9997,16.9228,
2020/09/25 16:00,16.8746,17.1479,16.8026,17.1366,16.9534,16.9030,
2020/09/25 12:00,16.9172,16.9608,16.8723,16.8737,16.9329,16.8692,
2020/09/25 08:00,16.9135,16.9363,16.8935,16.9180,16.9504,16.8449,
2020/09/25 04:00,16.9255,16.9704,16.8875,16.9135,17.0000,16.8197,
2020/09/25 00:00,17.0334,17.0535,16.8591,16.9253,17.0422,16.7948,
2020/09/24 20:00,16.9621,17.1488,16.9409,17.0338,17.0794,16.7690,
2020/09/24 16:00,17.1645,17.1702,16.9379,16.9616,17.0906,16.7381,
2020/09/24 12:00,17.1258,17.2172,17.1082,17.1656,17.1065,16.7038,
2020/09/24 08:00,17.0995,17.1302,17.0778,17.1248,17.0575,16.6618,
2020/09/24 04:00,17.0893,17.1187,17.0195,17.1110,16.9988,16.6239,
2020/09/24 00:00,17.0407,17.0958,16.9699,17.0899,16.9407,16.5857,
2020/09/23 20:00,16.9212,17.0974,16.9192,17.0411,16.8801,16.5504,
2020/09/23 16:00,16.8303,16.9967,16.8246,16.9209,16.8313,16.5181,
2020/09/23 12:00,16.8206,16.8906,16.7704,16.8311,16.7937,16.4956,
2020/09/23 08:00,16.7890,16.8372,16.7527,16.8205,16.7487,16.4772,
2020/09/23 04:00,16.7971,16.8090,16.7637,16.7870,16.7546,16.4593,
2020/09/23 00:00,16.7335,16.8446,16.7021,16.7970,16.7577,16.4377,
2020/09/22 20:00,16.6058,16.7345,16.5536,16.7330,16.7547,16.4189,
2020/09/22 16:00,16.8510,16.9636,16.6027,16.6061,16.7722,16.4007,
2020/09/22 12:00,16.8025,16.9275,16.7675,16.8500,16.8247,16.3869,
2020/09/22 08:00,16.7755,16.8175,16.7670,16.8025,16.7871,16.3697,
2020/09/22 04:00,16.8191,16.8277,16.7620,16.7817,16.6845,16.3543,
2020/09/22 00:00,16.8690,16.9062,16.7911,16.8206,16.5816,16.3391,
2020/09/21 20:00,16.6610,16.9369,16.6435,16.8687,16.4751,16.3223,
2020/09/21 16:00,16.2877,16.6621,16.2764,16.6621,16.3594,16.3046,
2020/09/21 12:00,16.2689,16.3333,16.2601,16.2894,16.2830,16.2958,
2020/09/21 08:00,16.2899,16.2925,16.2391,16.2673,16.2777,16.3072,
2020/09/21 04:00,16.2749,16.2892,16.2739,16.2880,16.2450,16.3215,
2020/09/19 04:00,16.2806,16.2905,16.2750,16.2901,16.2104,16.3357,
2020/09/19 00:00,16.2582,16.3096,16.2093,16.2801,16.1877,16.3502,
2020/09/18 20:00,16.1035,16.2643,16.0800,16.2629,16.1630,16.3663,
2020/09/18 16:00,16.1160,16.1920,16.1030,16.1038,16.1522,16.3827,
2020/09/18 12:00,16.1746,16.2037,16.1081,16.1153,16.1777,16.4059,
2020/09/18 08:00,16.1567,16.1983,16.1509,16.1763,16.2265,16.4297,
2020/09/18 04:00,16.2091,16.2289,16.1450,16.1567,16.2658,16.4507,
2020/09/18 00:00,16.2314,16.2571,16.1521,16.2087,16.3086,16.4740,
2020/09/17 20:00,16.3586,16.3968,16.1787,16.2316,16.3165,16.4954,
2020/09/17 16:00,16.3701,16.3904,16.3222,16.3592,16.3356,16.5154,
2020/09/17 12:00,16.3719,16.4459,16.3561,16.3726,16.3191,16.5300,
2020/09/17 08:00,16.2535,16.3732,16.2535,16.3708,16.2971,16.5476,
2020/09/17 04:00,16.3264,16.3565,16.2195,16.2485,16.3067,16.5672,
2020/09/17 00:00,16.2774,16.3543,16.2032,16.3270,16.3405,16.5920,
2020/09/16 20:00,16.2605,16.3617,16.2605,16.2765,16.3558,16.6141,
2020/09/16 16:00,16.4188,16.4348,16.2550,16.2626,16.3802,16.6366,
2020/09/16 12:00,16.4161,16.4624,16.3965,16.4190,16.4132,16.6553,
2020/09/16 08:00,16.4025,16.4654,16.3995,16.4172,16.4176,16.6634,
2020/09/16 04:00,16.3990,16.4606,16.3887,16.4036,16.4493,16.6730,
2020/09/16 00:00,16.4271,16.4534,16.3980,16.3986,16.4932,16.6809,
2020/09/15 20:00,16.4412,16.5126,16.4168,16.4274,16.5425,16.6900,
2020/09/15 16:00,16.5764,16.6379,16.4378,16.4414,16.5874,16.6976,
2020/09/15 12:00,16.6218,16.6320,16.5544,16.5755,16.6355,16.7114,
2020/09/15 08:00,16.6413,16.6855,16.6166,16.6231,16.6552,16.7269,
2020/09/15 04:00,16.6515,16.6737,16.6352,16.6450,16.6674,16.7410,
2020/09/15 00:00,16.6822,16.6847,16.6464,16.6520,16.6801,16.7539,
2020/09/14 20:00,16.6735,16.7242,16.6323,16.6820,16.6902,16.7641,
2020/09/14 16:00,16.6846,16.7060,16.6043,16.6739,16.7016,16.7727,
2020/09/14 12:00,16.7117,16.7117,16.6594,16.6839,16.7154,16.7810,
2020/09/14 08:00,16.7025,16.7304,16.6917,16.7086,16.7252,16.7822,
2020/09/14 04:00,16.7180,16.7260,16.6983,16.7025,16.7284,16.7833,
2020/09/12 04:00,16.7437,16.7472,16.7180,16.7392,16.7504,16.7840,
2020/09/12 00:00,16.7337,16.7784,16.7108,16.7430,16.7746,16.7836,
2020/09/11 20:00,16.7244,16.7767,16.7042,16.7327,16.7998,16.7830,
2020/09/11 16:00,16.8121,16.8139,16.7197,16.7244,16.8287,16.7835,
2020/09/11 12:00,16.8600,16.8651,16.7969,16.8126,16.8518,16.7803,
2020/09/11 08:00,16.8700,16.8850,16.8388,16.8601,16.8351,16.7708,
2020/09/11 04:00,16.8776,16.9293,16.8482,16.8693,16.7875,16.7599,
2020/09/11 00:00,16.8410,16.9159,16.8310,16.8772,16.7454,16.7480,
2020/09/10 20:00,16.7282,16.8409,16.6452,16.8399,16.6899,16.7353,
2020/09/10 16:00,16.6216,16.7826,16.6211,16.7292,16.6472,16.7265,
2020/09/10 12:00,16.6599,16.6618,16.5911,16.6218,16.6247,16.7196,
2020/09/10 08:00,16.5991,16.6736,16.5991,16.6588,16.6576,16.7258,
2020/09/10 04:00,16.6258,16.6326,16.5917,16.5998,16.7186,16.7291,
2020/09/10 00:00,16.6162,16.6600,16.5780,16.6263,16.7937,16.7344,
2020/09/09 20:00,16.7848,16.7942,16.5935,16.6168,16.8619,16.7391,
2020/09/09 16:00,16.9634,16.9744,16.7669,16.7862,16.9203,16.7430,
2020/09/09 12:00,16.9701,16.9984,16.9242,16.9639,16.9423,16.7439,
2020/09/09 08:00,16.9686,16.9842,16.9548,16.9753,16.9257,16.7387,
2020/09/09 04:00,16.9111,16.9836,16.9074,16.9674,16.8735,16.7326,
2020/09/09 00:00,16.8956,16.9757,16.8562,16.9089,16.8271,16.7252,
2020/09/08 20:00,16.8814,16.9979,16.8802,16.8960,16.7894,16.7217,
2020/09/08 16:00,16.7141,16.9250,16.6955,16.8811,16.7563,16.7210,
2020/09/08 12:00,16.7352,16.7483,16.6876,16.7139,16.7255,16.7176,
2020/09/08 08:00,16.7181,16.7357,16.6958,16.7356,16.7316,16.7157,
2020/09/08 04:00,16.7303,16.7303,16.7129,16.7205,16.7133,16.7113,
2020/09/08 00:00,16.7273,16.7488,16.7116,16.7302,16.6843,16.7080,
2020/09/07 20:00,16.7440,16.7649,16.6975,16.7272,16.6560,16.7062,
2020/09/07 16:00,16.6446,16.7657,16.6036,16.7445,16.6248,16.7018,
2020/09/07 12:00,16.5761,16.6880,16.5686,16.6439,16.5879,16.6978,
2020/09/07 08:00,16.5887,16.6214,16.5707,16.5758,16.5828,16.7038,
2020/09/07 04:00,16.5645,16.5981,16.5638,16.5885,16.5794,16.7139,
2020/09/05 04:00,16.5599,16.5786,16.5582,16.5711,16.6167,16.7269,
2020/09/05 00:00,16.6180,16.6640,16.5565,16.5603,16.6511,16.7414,
2020/09/04 20:00,16.5579,16.6691,16.5405,16.6184,16.6854,16.7563,
2020/09/04 16:00,16.7761,16.8234,16.5568,16.5587,16.7103,16.7607,
2020/09/04 12:00,16.7446,16.7857,16.7120,16.7750,16.7414,16.7623,
2020/09/04 08:00,16.7288,16.7572,16.7105,16.7433,16.7480,16.7532,
2020/09/04 04:00,16.7446,16.7497,16.6900,16.7315,16.7665,16.7463,
2020/09/04 00:00,16.7148,16.8162,16.7125,16.7430,16.7846,16.7399,
2020/09/03 20:00,16.8104,16.8104,16.6384,16.7141,16.7925,16.7330,
2020/09/03 16:00,16.8356,16.8419,16.6898,16.8083,16.8140,16.7297,
2020/09/03 12:00,16.8225,16.8868,16.7722,16.8355,16.8278,16.7261,
2020/09/03 08:00,16.7823,16.8579,16.7564,16.8220,16.8199,16.7291,
2020/09/03 04:00,16.8213,16.8371,16.7547,16.7824,16.7888,16.7349,
2020/09/03 00:00,16.8791,16.9186,16.7717,16.8219,16.7577,16.7449,
2020/09/02 20:00,16.7968,16.9233,16.7647,16.8772,16.7210,16.7538,
2020/09/02 16:00,16.6666,16.7960,16.6475,16.7960,16.6824,16.7590,
2020/09/02 12:00,16.6283,16.6916,16.6165,16.6667,16.6467,16.7646,
2020/09/02 08:00,16.6442,16.6818,16.6111,16.6265,16.6420,16.7742,
2020/09/02 04:00,16.6841,16.7023,16.6200,16.6384,16.6760,16.7843,
2020/09/02 00:00,16.6165,16.7256,16.6096,16.6846,16.7139,16.7923,
2020/09/01 20:00,16.6430,16.6720,16.5519,16.6172,16.7597,16.8009,
2020/09/01 16:00,16.7980,16.8308,16.6280,16.6435,16.8228,16.8120,
2020/09/01 12:00,16.8258,16.8527,16.7732,16.7963,16.8805,16.8168,
2020/09/01 08:00,16.9135,16.9479,16.8236,16.8278,16.8671,16.8199,
2020/09/01 04:00,16.9370,16.9522,16.8951,16.9135,16.8213,16.8177,
2020/09/01 00:00,16.9302,16.9767,16.8871,16.9327,16.7480,16.8136,
2020/08/31 20:00,16.7292,16.9434,16.6825,16.9323,16.6757,16.8098,
2020/08/31 16:00,16.5991,16.7396,16.5957,16.7292,16.6033,16.8057,
2020/08/31 12:00,16.5470,16.6280,16.5456,16.5987,16.5719,16.8084,
2020/08/31 08:00,16.5710,16.5896,16.5459,16.5471,16.5783,16.8208,
2020/08/31 04:00,16.5790,16.5804,16.5710,16.5710,16.6124,16.8357,
2020/08/29 04:00,16.5737,16.5895,16.5694,16.5707,16.6804,16.8502,
2020/08/29 00:00,16.6302,16.6302,16.5536,16.5721,16.7597,16.8647,
2020/08/28 20:00,16.7185,16.7346,16.5910,16.6304,16.8518,16.8791,
2020/08/28 16:00,16.9107,16.9156,16.7087,16.7178,16.9348,16.8920,
2020/08/28 12:00,16.9687,16.9825,16.8990,16.9110,16.9926,16.9054,
2020/08/28 08:00,17.0202,17.0590,16.9647,16.9673,16.9975,16.9137,
2020/08/28 04:00,17.0460,17.0725,16.9981,17.0325,16.9856,16.9197,
2020/08/28 00:00,17.0057,17.1073,16.9959,17.0456,16.9545,16.9243,
2020/08/27 20:00,16.9355,17.0461,16.8037,17.0064,16.9130,16.9283,
2020/08/27 16:00,16.9073,16.9591,16.8242,16.9356,16.8918,16.9335,
2020/08/27 12:00,16.8781,16.9454,16.8563,16.9077,16.8839,16.9458,
2020/08/27 08:00,16.8361,16.8832,16.8202,16.8770,16.8550,16.9590,
2020/08/27 04:00,16.9004,16.9026,16.8291,16.8384,16.8544,16.9732,
2020/08/27 00:00,16.8957,16.9775,16.8768,16.9003,16.8413,16.9898,
2020/08/26 20:00,16.7635,16.9146,16.7533,16.8959,16.8233,17.0063,
2020/08/26 16:00,16.8741,16.9074,16.7472,16.7636,16.8115,17.0235,
2020/08/26 12:00,16.7739,16.8806,16.7646,16.8737,16.8247,17.0412,
2020/08/26 08:00,16.8104,16.8280,16.7593,16.7732,16.8096,17.0563,
2020/08/26 04:00,16.8385,16.8605,16.7967,16.8103,16.8366,17.0769,
2020/08/26 00:00,16.8294,16.8953,16.8157,16.8368,16.8586,17.0942,
2020/08/25 20:00,16.7992,16.8553,16.7189,16.8296,16.8776,17.1088,
2020/08/25 16:00,16.9089,16.9108,16.7960,16.7981,16.8983,17.1216,
2020/08/25 12:00,16.9204,16.9434,16.8691,16.9084,16.9254,17.1383,
2020/08/25 08:00,16.9423,16.9716,16.9103,16.9202,16.9342,17.1535,
2020/08/25 04:00,16.9303,16.9663,16.9167,16.9318,16.9606,17.1696,
2020/08/25 00:00,16.9339,16.9633,16.9100,16.9329,16.9980,17.1848,
2020/08/24 20:00,16.9538,16.9661,16.8943,16.9335,17.0349,17.1999,
2020/08/24 16:00,17.0518,17.0660,16.9501,16.9528,17.0775,17.2156,
2020/08/24 12:00,17.1179,17.1245,17.0457,17.0522,17.1164,17.2336,
2020/08/24 08:00,17.1186,17.1452,17.1067,17.1184,17.1331,17.2504,
2020/08/24 04:00,17.1321,17.1461,17.1176,17.1177,17.1581,17.2657,
2020/08/22 04:00,17.1479,17.1518,17.1244,17.1462,17.1821,17.2804,
2020/08/22 00:00,17.1366,17.1614,17.0935,17.1474,17.1994,17.2946,
2020/08/21 20:00,17.2440,17.2532,17.1183,17.1356,17.2202,17.3075,
2020/08/21 16:00,17.2378,17.3138,17.2251,17.2437,17.2560,17.3193,
2020/08/21 12:00,17.2337,17.2531,17.2109,17.2375,17.2723,17.3228,
2020/08/21 08:00,17.2497,17.2522,17.2223,17.2326,17.2661,17.3278,
2020/08/21 04:00,17.3148,17.3148,17.2295,17.2518,17.2699,17.3333,
2020/08/21 00:00,17.3254,17.3299,17.2600,17.3143,17.2772,17.3387,
2020/08/20 20:00,17.2057,17.3308,17.1860,17.3252,17.2626,17.3410,
2020/08/20 16:00,17.2510,17.3450,17.1966,17.2065,17.2378,17.3425,
2020/08/20 12:00,17.2871,17.3107,17.2438,17.2519,17.2268,17.3526,
2020/08/20 08:00,17.2450,17.3085,17.2347,17.2881,17.2194,17.3598,
2020/08/20 04:00,17.2010,17.2728,17.1825,17.2411,17.2194,17.3642,
2020/08/20 00:00,17.1516,17.2500,17.1442,17.2016,17.2358,17.3715,
2020/08/19 20:00,17.2147,17.2288,17.1170,17.1515,17.2576,17.3809,
2020/08/19 16:00,17.2883,17.3072,17.2136,17.2149,17.2894,17.3906,
2020/08/19 12:00,17.3216,17.3342,17.2627,17.2878,17.3117,17.3988,
2020/08/19 08:00,17.3110,17.3270,17.2957,17.3230,17.3346,17.4042,
2020/08/19 04:00,17.3106,17.3222,17.2861,17.3110,17.3647,17.4099,
2020/08/19 00:00,17.3254,17.3666,17.3097,17.3102,17.4025,17.4143,
2020/08/18 20:00,17.4028,17.4129,17.2841,17.3266,17.4376,17.4190,
2020/08/18 16:00,17.4741,17.4832,17.3719,17.4020,17.4725,17.4204,
2020/08/18 12:00,17.5008,17.5193,17.4617,17.4739,17.4863,17.4194,
2020/08/18 08:00,17.4888,17.5295,17.4680,17.4998,17.4777,17.4216,
2020/08/18 04:00,17.5012,17.5296,17.4678,17.4855,17.4438,17.4238,
2020/08/18 00:00,17.4705,17.5017,17.4561,17.5012,17.4193,17.4237,
2020/08/17 20:00,17.4302,17.4844,17.3774,17.4710,17.3927,17.4218,
2020/08/17 16:00,17.3326,17.4354,17.3166,17.4309,17.3759,17.4250,
2020/08/17 12:00,17.3626,17.3673,17.3226,17.3305,17.3642,17.4309,
2020/08/17 08:00,17.3685,17.3756,17.3457,17.3627,17.3705,17.4461,
2020/08/17 04:00,17.3685,17.3685,17.3622,17.3685,17.3902,17.4574,
2020/08/15 04:00,17.3712,17.3913,17.3534,17.3868,17.4027,17.4703,
2020/08/15 00:00,17.3622,17.4076,17.3459,17.3725,17.4051,17.4816,
2020/08/14 20:00,17.4560,17.4837,17.3245,17.3619,17.4153,17.4952,
2020/08/14 16:00,17.4304,17.4951,17.4030,17.4612,17.4301,17.5108,
2020/08/14 12:00,17.3984,17.4313,17.3729,17.4313,17.4167,17.5208,
2020/08/14 08:00,17.4228,17.4580,17.3965,17.3984,17.4142,17.5273,
2020/08/14 04:00,17.4368,17.4368,17.3867,17.4238,17.4192,17.5350,
2020/08/14 00:00,17.3942,17.4518,17.3763,17.4359,17.4277,17.5428,
2020/08/13 20:00,17.4197,17.4722,17.3569,17.3939,17.4247,17.5499,
2020/08/13 16:00,17.4248,17.4996,17.3754,17.4190,17.4312,17.5572,
2020/08/13 12:00,17.4653,17.4791,17.3757,17.4232,17.4197,17.5619,
2020/08/13 08:00,17.4237,17.4671,17.3694,17.4663,17.4106,17.5674,
2020/08/13 04:00,17.4274,17.4688,17.3889,17.4212,17.4230,17.5685,
2020/08/13 00:00,17.3608,17.4322,17.3571,17.4265,17.4497,17.5683,
2020/08/12 20:00,17.3763,17.4543,17.3393,17.3614,17.4611,17.5689,
2020/08/12 16:00,17.5290,17.5416,17.3365,17.3777,17.4797,17.5750,
2020/08/12 12:00,17.5536,17.5731,17.4625,17.5284,17.5141,17.5844,
2020/08/12 08:00,17.4856,17.5605,17.4856,17.5547,17.5244,17.5767,
